"DateTime","sri"
"2019-09-25 00:00:00",0.675
"2019-09-26 00:00:00",0.6766
"2019-09-27 00:00:00",0.6505
"2019-09-30 00:00:00",0.7065
"2019-10-01 00:00:00",0.6359
"2019-10-02 00:00:00",0.5723
"2019-10-03 00:00:00",0.6943
"2019-10-04 00:00:00",0.8153
"2019-10-07 00:00:00",0.8044
"2019-10-08 00:00:00",0.803
"2019-10-09 00:00:00",0.8395
"2019-10-10 00:00:00",0.8182
"2019-10-11 00:00:00",0.8138
"2019-10-14 00:00:00",0.8094
"2019-10-15 00:00:00",0.8288
"2019-10-16 00:00:00",0.7648
"2019-10-17 00:00:00",0.7295
"2019-10-18 00:00:00",0.6962
"2019-10-21 00:00:00",0.567
"2019-10-22 00:00:00",0.4904
"2019-10-23 00:00:00",0.4708
"2019-10-24 00:00:00",0.4785
"2019-10-25 00:00:00",0.4459
"2019-10-28 00:00:00",0.4977
"2019-10-29 00:00:00",0.5181
"2019-10-30 00:00:00",0.538
"2019-10-31 00:00:00",0.4909
"2019-11-01 00:00:00",0.5585
"2019-11-04 00:00:00",0.5136
"2019-11-05 00:00:00",0.5294
"2019-11-06 00:00:00",0.4712
"2019-11-07 00:00:00",0.5886
"2019-11-08 00:00:00",0.5097
"2019-11-11 00:00:00",0.5481
"2019-11-12 00:00:00",0.5042
"2019-11-13 00:00:00",0.5723
"2019-11-14 00:00:00",0.5792
"2019-11-15 00:00:00",0.7355
"2019-11-18 00:00:00",0.7469
"2019-11-19 00:00:00",0.6602
"2019-11-20 00:00:00",0.7704
"2019-11-21 00:00:00",0.7252
"2019-11-22 00:00:00",0.6658
"2019-11-25 00:00:00",0.7272
"2019-11-26 00:00:00",0.6998
"2019-11-27 00:00:00",0.759
"2019-11-29 00:00:00",0.8009
"2019-12-02 00:00:00",0.6627
"2019-12-03 00:00:00",0.8823
"2019-12-04 00:00:00",0.8059
"2019-12-05 00:00:00",0.7368
"2019-12-06 00:00:00",0.9232
"2019-12-09 00:00:00",0.9126
"2019-12-10 00:00:00",0.8541
"2019-12-11 00:00:00",0.9316
"2019-12-12 00:00:00",1.0266
"2019-12-13 00:00:00",0.8877
"2019-12-16 00:00:00",0.8549
"2019-12-17 00:00:00",0.9896
"2019-12-18 00:00:00",1.1008
"2019-12-19 00:00:00",1.0458
"2019-12-20 00:00:00",1.1422
"2019-12-23 00:00:00",1.1917
"2019-12-24 00:00:00",1.1917
"2019-12-26 00:00:00",1.0811
"2019-12-27 00:00:00",1.0908
"2019-12-30 00:00:00",1.0873
"2019-12-31 00:00:00",1.0922
"2020-01-02 00:00:00",1.1307
"2020-01-03 00:00:00",1.2147
"2020-01-06 00:00:00",1.0749
"2020-01-07 00:00:00",1.0309
"2020-01-08 00:00:00",1.0803
"2020-01-09 00:00:00",1.1573
"2020-01-10 00:00:00",1.0417
"2020-01-13 00:00:00",1.0822
"2020-01-14 00:00:00",1.0885
"2020-01-15 00:00:00",1.1354
"2020-01-16 00:00:00",1.1764
"2020-01-17 00:00:00",1.1089
"2020-01-21 00:00:00",1.1339
"2020-01-22 00:00:00",1.0865
"2020-01-23 00:00:00",1.3032
"2020-01-24 00:00:00",1.0431
"2020-01-27 00:00:00",1.0972
"2020-01-28 00:00:00",1.0776
"2020-01-29 00:00:00",1.3363
"2020-01-30 00:00:00",1.204
"2020-01-31 00:00:00",1.1777
"2020-02-03 00:00:00",1.1885
"2020-02-04 00:00:00",1.3698
"2020-02-05 00:00:00",1.3722
"2020-02-06 00:00:00",1.3273
"2020-02-07 00:00:00",1.4056
"2020-02-10 00:00:00",1.3223
"2020-02-11 00:00:00",1.3332
"2020-02-12 00:00:00",1.4605
"2020-02-13 00:00:00",1.4412
"2020-02-14 00:00:00",1.3708
"2020-02-18 00:00:00",1.3713
"2020-02-19 00:00:00",1.4038
"2020-02-20 00:00:00",1.3063
"2020-02-21 00:00:00",1.1738
"2020-02-24 00:00:00",1.2267
"2020-02-25 00:00:00",0.883
"2020-02-26 00:00:00",0.8041
"2020-02-27 00:00:00",0.8197
"2020-02-28 00:00:00",0.7899
"2020-03-02 00:00:00",0.6367
"2020-03-03 00:00:00",0.6295
"2020-03-04 00:00:00",0.6855
"2020-03-05 00:00:00",0.4024
"2020-03-06 00:00:00",0.5124
"2020-03-09 00:00:00",0.3588
"2020-03-10 00:00:00",0.358
"2020-03-11 00:00:00",0.425
"2020-03-12 00:00:00",0.4664
"2020-03-13 00:00:00",0.2854
"2020-03-16 00:00:00",0.4058
"2020-03-17 00:00:00",0.4324
"2020-03-18 00:00:00",0.38
"2020-03-19 00:00:00",0.5145
"2020-03-20 00:00:00",0.4036
"2020-03-23 00:00:00",0.6403
"2020-03-24 00:00:00",0.6328
"2020-03-25 00:00:00",0.5417
"2020-03-26 00:00:00",0.6013
"2020-03-27 00:00:00",0.5632
"2020-03-30 00:00:00",0.5611
"2020-03-31 00:00:00",0.3444
"2020-04-01 00:00:00",0.3821
"2020-04-02 00:00:00",0.3712
"2020-04-03 00:00:00",0.3731
"2020-04-06 00:00:00",0.287
"2020-04-07 00:00:00",0.3948
"2020-04-08 00:00:00",0.4206
"2020-04-09 00:00:00",0.4339
"2020-04-13 00:00:00",0.4518
"2020-04-14 00:00:00",0.3932
"2020-04-15 00:00:00",0.3421
"2020-04-16 00:00:00",0.2372
"2020-04-17 00:00:00",0.3293
"2020-04-20 00:00:00",0.4413
"2020-04-21 00:00:00",0.2966
"2020-04-22 00:00:00",0.3526
"2020-04-23 00:00:00",0.3806
"2020-04-24 00:00:00",0.3241
"2020-04-27 00:00:00",0.3272
"2020-04-28 00:00:00",0.4068
"2020-04-29 00:00:00",0.5189
"2020-04-30 00:00:00",0.4123
"2020-05-01 00:00:00",0.4385
"2020-05-04 00:00:00",0.4508
"2020-05-05 00:00:00",0.4216
"2020-05-06 00:00:00",0.3691
"2020-05-07 00:00:00",0.3933
"2020-05-08 00:00:00",0.3535
"2020-05-11 00:00:00",0.3068
"2020-05-12 00:00:00",0.3741
"2020-05-13 00:00:00",0.2606
"2020-05-14 00:00:00",0.2505
"2020-05-15 00:00:00",0.1827
"2020-05-18 00:00:00",0.2608
"2020-05-19 00:00:00",0.3314
"2020-05-20 00:00:00",0.3192
"2020-05-21 00:00:00",0.3621
"2020-05-22 00:00:00",0.3351
"2020-05-26 00:00:00",0.4433
"2020-05-27 00:00:00",0.5288
"2020-05-28 00:00:00",0.5146
"2020-05-29 00:00:00",0.5114
"2020-06-01 00:00:00",0.4286
"2020-06-02 00:00:00",0.4025
"2020-06-03 00:00:00",0.3774
"2020-06-04 00:00:00",0.4712
"2020-06-05 00:00:00",0.5423
"2020-06-08 00:00:00",0.6743
"2020-06-09 00:00:00",0.6939
"2020-06-10 00:00:00",0.637
"2020-06-11 00:00:00",0.6285
"2020-06-12 00:00:00",0.5082
"2020-06-15 00:00:00",0.5073
"2020-06-16 00:00:00",0.4827
"2020-06-17 00:00:00",0.4523
"2020-06-18 00:00:00",0.4244
"2020-06-19 00:00:00",0.4566
"2020-06-22 00:00:00",0.423
"2020-06-23 00:00:00",0.4568
"2020-06-24 00:00:00",0.4288
"2020-06-25 00:00:00",0.473
"2020-06-26 00:00:00",0.4508
"2020-06-29 00:00:00",0.4395
"2020-06-30 00:00:00",0.4234
"2020-07-01 00:00:00",0.4346
"2020-07-02 00:00:00",0.4294
"2020-07-06 00:00:00",0.444
"2020-07-07 00:00:00",0.4652
"2020-07-08 00:00:00",0.4931
"2020-07-09 00:00:00",0.4703
"2020-07-10 00:00:00",0.5289
"2020-07-13 00:00:00",0.5184
"2020-07-14 00:00:00",0.445
"2020-07-15 00:00:00",0.4791
"2020-07-16 00:00:00",0.4779
"2020-07-17 00:00:00",0.4227
"2020-07-20 00:00:00",0.3504
"2020-07-21 00:00:00",0.3413
"2020-07-22 00:00:00",0.3791
"2020-07-23 00:00:00",0.382
"2020-07-24 00:00:00",0.4234
"2020-07-27 00:00:00",0.4273
"2020-07-28 00:00:00",0.3956
"2020-07-29 00:00:00",0.4667
"2020-07-30 00:00:00",0.4629
"2020-07-31 00:00:00",0.4187
"2020-08-03 00:00:00",0.4519
"2020-08-04 00:00:00",0.4619
"2020-08-05 00:00:00",0.425
"2020-08-06 00:00:00",0.4527
"2020-08-07 00:00:00",0.4811
"2020-08-10 00:00:00",0.4861
"2020-08-11 00:00:00",0.5595
"2020-08-12 00:00:00",0.5371
"2020-08-13 00:00:00",0.5036
"2020-08-14 00:00:00",0.5097
"2020-08-17 00:00:00",0.5147
"2020-08-18 00:00:00",0.5104
"2020-08-19 00:00:00",0.4996
"2020-08-20 00:00:00",0.5743
"2020-08-21 00:00:00",0.5133
"2020-08-24 00:00:00",0.5581
"2020-08-25 00:00:00",0.5818
"2020-08-26 00:00:00",0.5629
"2020-08-27 00:00:00",0.5699
"2020-08-28 00:00:00",0.607
"2020-08-31 00:00:00",0.6276
"2020-09-01 00:00:00",0.6216
"2020-09-02 00:00:00",0.7114
"2020-09-03 00:00:00",0.589
"2020-09-04 00:00:00",0.6467
"2020-09-08 00:00:00",0.5626
"2020-09-09 00:00:00",0.5296
"2020-09-10 00:00:00",0.5495
"2020-09-11 00:00:00",0.5215
"2020-09-14 00:00:00",0.6078
"2020-09-15 00:00:00",0.5808
"2020-09-16 00:00:00",0.5921
"2020-09-17 00:00:00",0.6531
"2020-09-18 00:00:00",0.5205
"2020-09-21 00:00:00",0.5289
"2020-09-22 00:00:00",0.5205
"2020-09-23 00:00:00",0.5488
"2020-09-24 00:00:00",0.5472
"2020-09-25 00:00:00",0.5327
"2020-09-28 00:00:00",0.5178
"2020-09-29 00:00:00",0.5139
"2020-09-30 00:00:00",0.5063
"2020-10-01 00:00:00",0.4945
"2020-10-02 00:00:00",0.4789
"2020-10-05 00:00:00",0.5049
"2020-10-06 00:00:00",0.5487
"2020-10-07 00:00:00",0.5307
"2020-10-08 00:00:00",0.5666
"2020-10-09 00:00:00",0.5293
"2020-10-13 00:00:00",0.545
"2020-10-14 00:00:00",0.5453
"2020-10-15 00:00:00",0.5755
"2020-10-16 00:00:00",0.5448
"2020-10-19 00:00:00",0.5145
"2020-10-20 00:00:00",0.5196
"2020-10-21 00:00:00",0.4969
"2020-10-22 00:00:00",0.5018
"2020-10-23 00:00:00",0.4953
"2020-10-26 00:00:00",0.5673
"2020-10-27 00:00:00",0.5553
"2020-10-28 00:00:00",0.4547
"2020-10-29 00:00:00",0.4906
"2020-10-30 00:00:00",0.4637
"2020-11-02 00:00:00",0.5021
"2020-11-03 00:00:00",0.4883
"2020-11-04 00:00:00",0.6091
"2020-11-05 00:00:00",0.6196
"2020-11-06 00:00:00",0.6355
"2020-11-09 00:00:00",0.6499
"2020-11-10 00:00:00",0.5674
"2020-11-11 00:00:00",0.5739
"2020-11-12 00:00:00",0.4606
"2020-11-13 00:00:00",0.4185
"2020-11-16 00:00:00",0.443
"2020-11-17 00:00:00",0.3562
"2020-11-18 00:00:00",0.4776
"2020-11-19 00:00:00",0.4432
"2020-11-20 00:00:00",0.4577
"2020-11-23 00:00:00",0.481
"2020-11-24 00:00:00",0.3964
"2020-11-25 00:00:00",0.4656
"2020-11-27 00:00:00",0.4751
"2020-11-30 00:00:00",0.5024
"2020-12-01 00:00:00",0.4571
"2020-12-02 00:00:00",0.4642
"2020-12-03 00:00:00",0.5203
"2020-12-04 00:00:00",0.5401
"2020-12-07 00:00:00",0.5472
"2020-12-08 00:00:00",0.5728
"2020-12-09 00:00:00",0.5914
"2020-12-10 00:00:00",0.6482
"2020-12-11 00:00:00",0.6056
"2020-12-14 00:00:00",0.6455
"2020-12-15 00:00:00",0.6177
"2020-12-16 00:00:00",0.6477
"2020-12-17 00:00:00",0.6938
"2020-12-18 00:00:00",0.5932
"2020-12-21 00:00:00",0.5758
"2020-12-22 00:00:00",0.6122
"2020-12-23 00:00:00",0.622
"2020-12-24 00:00:00",0.6247
"2020-12-28 00:00:00",0.6836
"2020-12-29 00:00:00",0.685
"2020-12-30 00:00:00",0.6808
"2020-12-31 00:00:00",0.7253
"2021-01-04 00:00:00",0.6669
"2021-01-05 00:00:00",0.7036
"2021-01-06 00:00:00",0.6866
"2021-01-07 00:00:00",0.5826
"2021-01-08 00:00:00",0.5375
"2021-01-11 00:00:00",0.4954
"2021-01-12 00:00:00",0.4926
"2021-01-13 00:00:00",0.5151
"2021-01-14 00:00:00",0.4787
"2021-01-15 00:00:00",0.4836
"2021-01-19 00:00:00",0.5052
"2021-01-20 00:00:00",0.5967
"2021-01-21 00:00:00",0.5805
"2021-01-22 00:00:00",0.5903
"2021-01-25 00:00:00",0.6314
"2021-01-26 00:00:00",0.5718
"2021-01-27 00:00:00",0.665
"2021-01-28 00:00:00",0.6813
"2021-01-29 00:00:00",0.6032
"2021-02-01 00:00:00",0.705
"2021-02-02 00:00:00",0.6808
"2021-02-03 00:00:00",0.6744
"2021-02-04 00:00:00",0.691
"2021-02-05 00:00:00",0.697
"2021-02-08 00:00:00",0.7036
"2021-02-09 00:00:00",0.7106
"2021-02-10 00:00:00",0.6914
"2021-02-11 00:00:00",0.6682
"2021-02-12 00:00:00",0.7361
"2021-02-16 00:00:00",0.6973
"2021-02-17 00:00:00",0.606
"2021-02-18 00:00:00",0.7048
"2021-02-19 00:00:00",0.6295
"2021-02-22 00:00:00",0.6417
"2021-02-23 00:00:00",0.6556
"2021-02-24 00:00:00",0.5516
"2021-02-25 00:00:00",0.4671
"2021-02-26 00:00:00",0.4913
"2021-03-01 00:00:00",0.4857
"2021-03-02 00:00:00",0.5301
"2021-03-03 00:00:00",0.4848
"2021-03-04 00:00:00",0.4437
"2021-03-05 00:00:00",0.4273
"2021-03-08 00:00:00",0.4626
"2021-03-09 00:00:00",0.4971
"2021-03-10 00:00:00",0.4887
"2021-03-11 00:00:00",0.5038
"2021-03-12 00:00:00",0.4409
"2021-03-15 00:00:00",0.4689
"2021-03-16 00:00:00",0.4535
"2021-03-17 00:00:00",0.4778
"2021-03-18 00:00:00",0.4339
"2021-03-19 00:00:00",0.47
"2021-03-22 00:00:00",0.4869
"2021-03-23 00:00:00",0.4776
"2021-03-24 00:00:00",0.4799
"2021-03-25 00:00:00",0.5002
"2021-03-26 00:00:00",0.5462
"2021-03-29 00:00:00",0.4604
"2021-03-30 00:00:00",0.6206
"2021-03-31 00:00:00",0.6741
"2021-04-01 00:00:00",0.7317
"2021-04-05 00:00:00",0.6537
"2021-04-06 00:00:00",0.7415
"2021-04-07 00:00:00",0.7765
"2021-04-08 00:00:00",0.795
"2021-04-09 00:00:00",0.784
"2021-04-12 00:00:00",0.7765
"2021-04-13 00:00:00",0.7816
"2021-04-14 00:00:00",0.7954
"2021-04-15 00:00:00",0.8143
"2021-04-16 00:00:00",0.804
"2021-04-19 00:00:00",0.7105
"2021-04-20 00:00:00",0.6961
"2021-04-21 00:00:00",0.7646
"2021-04-22 00:00:00",0.65
"2021-04-23 00:00:00",0.6931
"2021-04-26 00:00:00",0.6957
"2021-04-27 00:00:00",0.6509
"2021-04-28 00:00:00",0.6667
"2021-04-29 00:00:00",0.6376
"2021-04-30 00:00:00",0.6402
"2021-05-03 00:00:00",0.6446
"2021-05-04 00:00:00",0.5707
"2021-05-05 00:00:00",0.5854
"2021-05-06 00:00:00",0.6283
"2021-05-07 00:00:00",0.6376
"2021-05-10 00:00:00",0.6211
"2021-05-11 00:00:00",0.5807
"2021-05-12 00:00:00",0.6164
"2021-05-13 00:00:00",0.6663
"2021-05-14 00:00:00",0.6701
"2021-05-17 00:00:00",0.7186
"2021-05-18 00:00:00",0.7145
"2021-05-19 00:00:00",0.6372
"2021-05-20 00:00:00",0.6324
"2021-05-21 00:00:00",0.5441
"2021-05-24 00:00:00",0.6109
"2021-05-25 00:00:00",0.6413
"2021-05-26 00:00:00",0.6276
"2021-05-27 00:00:00",0.7866
"2021-05-28 00:00:00",0.8212
"2021-06-01 00:00:00",0.755
"2021-06-02 00:00:00",0.7813
"2021-06-03 00:00:00",0.7911
"2021-06-04 00:00:00",0.8
"2021-06-07 00:00:00",0.8116
"2021-06-08 00:00:00",0.8462
"2021-06-09 00:00:00",0.7949
"2021-06-10 00:00:00",0.7634
"2021-06-11 00:00:00",0.7668
"2021-06-14 00:00:00",0.7559
"2021-06-15 00:00:00",0.7586
"2021-06-16 00:00:00",0.7008
"2021-06-17 00:00:00",0.7235
"2021-06-18 00:00:00",0.6779
"2021-06-21 00:00:00",0.7273
"2021-06-22 00:00:00",0.7014
"2021-06-23 00:00:00",0.7943
"2021-06-24 00:00:00",0.75
"2021-06-25 00:00:00",0.786
"2021-06-28 00:00:00",0.7836
"2021-06-29 00:00:00",0.7474
"2021-06-30 00:00:00",0.7756
"2021-07-01 00:00:00",0.7762
"2021-07-02 00:00:00",0.7802
"2021-07-06 00:00:00",0.7342
"2021-07-07 00:00:00",0.7717
"2021-07-08 00:00:00",0.7689
"2021-07-09 00:00:00",0.7892
"2021-07-12 00:00:00",0.7776
"2021-07-13 00:00:00",0.7637
"2021-07-14 00:00:00",0.7266
"2021-07-15 00:00:00",0.784
"2021-07-16 00:00:00",0.7022
"2021-07-19 00:00:00",0.686
"2021-07-20 00:00:00",0.7563
"2021-07-21 00:00:00",0.7683
"2021-07-22 00:00:00",0.7737
"2021-07-23 00:00:00",0.7551
"2021-07-26 00:00:00",0.7563
"2021-07-27 00:00:00",0.6273
"2021-07-28 00:00:00",0.5785
"2021-07-29 00:00:00",0.5836
"2021-07-30 00:00:00",0.5007
"2021-08-02 00:00:00",0.5946
"2021-08-03 00:00:00",0.5536
"2021-08-04 00:00:00",0.6009
"2021-08-05 00:00:00",0.612
"2021-08-06 00:00:00",0.5282
"2021-08-09 00:00:00",0.5621
"2021-08-10 00:00:00",0.5036
"2021-08-11 00:00:00",0.4386
"2021-08-12 00:00:00",0.5941
"2021-08-13 00:00:00",0.4797
"2021-08-16 00:00:00",0.5549
"2021-08-17 00:00:00",0.5675
"2021-08-18 00:00:00",0.5723
"2021-08-19 00:00:00",0.5205
"2021-08-20 00:00:00",0.5756
"2021-08-23 00:00:00",0.5578
"2021-08-24 00:00:00",0.667
"2021-08-25 00:00:00",0.5979
"2021-08-26 00:00:00",0.58
"2021-08-27 00:00:00",0.636
"2021-08-30 00:00:00",0.6285
"2021-08-31 00:00:00",0.6551
"2021-09-01 00:00:00",0.6715
"2021-09-02 00:00:00",0.6425
"2021-09-03 00:00:00",0.6925
"2021-09-07 00:00:00",0.7057
"2021-09-08 00:00:00",0.705
"2021-09-09 00:00:00",0.5689
"2021-09-10 00:00:00",0.5856
"2021-09-13 00:00:00",0.7099
"2021-09-14 00:00:00",0.6754
"2021-09-15 00:00:00",0.6473
"2021-09-16 00:00:00",0.7983
"2021-09-17 00:00:00",0.769
"2021-09-20 00:00:00",0.5566
"2021-09-21 00:00:00",0.6551
"2021-09-22 00:00:00",0.7244
"2021-09-23 00:00:00",0.7208
"2021-09-24 00:00:00",0.6998
"2021-09-27 00:00:00",0.687
"2021-09-28 00:00:00",0.54
"2021-09-29 00:00:00",0.5254
"2021-09-30 00:00:00",0.5029
"2021-10-01 00:00:00",0.5537
"2021-10-04 00:00:00",0.5363
"2021-10-05 00:00:00",0.6001
"2021-10-06 00:00:00",0.634
"2021-10-07 00:00:00",0.7203
"2021-10-08 00:00:00",0.7482
"2021-10-11 00:00:00",0.7692
"2021-10-12 00:00:00",0.7432
"2021-10-13 00:00:00",0.7186
"2021-10-14 00:00:00",0.7826
"2021-10-15 00:00:00",0.7207
"2021-10-18 00:00:00",0.6837
"2021-10-19 00:00:00",0.6925
"2021-10-20 00:00:00",0.6632
"2021-10-21 00:00:00",0.666
"2021-10-22 00:00:00",0.6643
"2021-10-25 00:00:00",0.6444
"2021-10-26 00:00:00",0.6317
"2021-10-27 00:00:00",0.6666
"2021-10-28 00:00:00",0.6662
"2021-10-29 00:00:00",0.7044
"2021-11-01 00:00:00",0.7338
"2021-11-02 00:00:00",0.7919
"2021-11-03 00:00:00",0.7688
"2021-11-04 00:00:00",0.7653
"2021-11-05 00:00:00",0.7455
"2021-11-08 00:00:00",0.7952
"2021-11-09 00:00:00",0.7741
"2021-11-10 00:00:00",0.7902
"2021-11-11 00:00:00",0.7604
"2021-11-12 00:00:00",0.814
"2021-11-15 00:00:00",0.841
"2021-11-16 00:00:00",0.8018
"2021-11-17 00:00:00",0.75
"2021-11-18 00:00:00",0.8027
"2021-11-19 00:00:00",0.8766
"2021-11-22 00:00:00",0.8685
"2021-11-23 00:00:00",0.8342
"2021-11-24 00:00:00",0.8027
"2021-11-26 00:00:00",0.828
"2021-11-29 00:00:00",0.6992
"2021-11-30 00:00:00",0.6646
"2021-12-01 00:00:00",0.5753
"2021-12-02 00:00:00",0.6465
"2021-12-03 00:00:00",0.5292
"2021-12-06 00:00:00",0.6876
"2021-12-07 00:00:00",0.703
"2021-12-08 00:00:00",0.7124
"2021-12-09 00:00:00",0.7081
"2021-12-10 00:00:00",0.7271
"2021-12-13 00:00:00",0.72
"2021-12-14 00:00:00",0.7493
"2021-12-15 00:00:00",0.7809
"2021-12-16 00:00:00",0.7607
"2021-12-17 00:00:00",0.6867
"2021-12-20 00:00:00",0.5409
"2021-12-21 00:00:00",0.5112
"2021-12-22 00:00:00",0.6908
"2021-12-23 00:00:00",0.743
"2021-12-27 00:00:00",0.7509
"2021-12-28 00:00:00",0.6772
"2021-12-29 00:00:00",0.6561
"2021-12-30 00:00:00",0.6713
"2021-12-31 00:00:00",0.6707
"2022-01-03 00:00:00",0.6595
"2022-01-04 00:00:00",0.6522
"2022-01-05 00:00:00",0.6908
"2022-01-06 00:00:00",0.6425
"2022-01-07 00:00:00",0.5359
"2022-01-10 00:00:00",0.5037
"2022-01-11 00:00:00",0.6099
"2022-01-12 00:00:00",0.722
"2022-01-13 00:00:00",0.6244
"2022-01-14 00:00:00",0.7722
"2022-01-18 00:00:00",0.7645
"2022-01-19 00:00:00",0.6597
"2022-01-20 00:00:00",0.6449
"2022-01-21 00:00:00",0.5404
"2022-01-24 00:00:00",0.4379
"2022-01-25 00:00:00",0.5306
"2022-01-26 00:00:00",0.4671
"2022-01-27 00:00:00",0.5231
"2022-01-28 00:00:00",0.5002
"2022-01-31 00:00:00",0.5039
"2022-02-01 00:00:00",0.6247
"2022-02-02 00:00:00",0.7288
"2022-02-03 00:00:00",0.7472
"2022-02-04 00:00:00",0.6814
"2022-02-07 00:00:00",0.72
"2022-02-08 00:00:00",0.6474
"2022-02-09 00:00:00",0.5885
"2022-02-10 00:00:00",0.6737
"2022-02-11 00:00:00",0.5465
"2022-02-14 00:00:00",0.5609
"2022-02-15 00:00:00",0.596
"2022-02-16 00:00:00",0.713
"2022-02-17 00:00:00",0.7359
"2022-02-18 00:00:00",0.5966
"2022-02-22 00:00:00",0.7067
"2022-02-23 00:00:00",0.5969
"2022-02-24 00:00:00",0.6203
"2022-02-25 00:00:00",0.6674
"2022-02-28 00:00:00",0.5079
"2022-03-01 00:00:00",0.4166
"2022-03-02 00:00:00",0.5446
"2022-03-03 00:00:00",0.4173
"2022-03-04 00:00:00",0.4062
"2022-03-07 00:00:00",0.3242
"2022-03-08 00:00:00",0.3101
"2022-03-09 00:00:00",0.3183
"2022-03-10 00:00:00",0.2985
"2022-03-11 00:00:00",0.3272
"2022-03-14 00:00:00",0.3282
"2022-03-15 00:00:00",0.4917
"2022-03-16 00:00:00",0.594
"2022-03-17 00:00:00",0.6564
"2022-03-18 00:00:00",0.7425
"2022-03-21 00:00:00",0.7368
"2022-03-22 00:00:00",0.8285
"2022-03-23 00:00:00",0.8035
"2022-03-24 00:00:00",0.8185
"2022-03-25 00:00:00",0.7867
"2022-03-28 00:00:00",0.7803
"2022-03-29 00:00:00",0.8875
"2022-03-30 00:00:00",0.8369
"2022-03-31 00:00:00",0.8047
"2022-04-01 00:00:00",0.8317
"2022-04-04 00:00:00",0.7425
"2022-04-05 00:00:00",0.8453
"2022-04-06 00:00:00",0.73
"2022-04-07 00:00:00",0.7565
"2022-04-08 00:00:00",0.7939
"2022-04-11 00:00:00",0.8727
"2022-04-12 00:00:00",0.6642
"2022-04-13 00:00:00",0.6715
"2022-04-14 00:00:00",0.7429
"2022-04-18 00:00:00",0.6942
"2022-04-19 00:00:00",0.7387
"2022-04-20 00:00:00",0.7342
"2022-04-21 00:00:00",0.662
"2022-04-22 00:00:00",0.5491
"2022-04-25 00:00:00",0.5621
"2022-04-26 00:00:00",0.5772
"2022-04-27 00:00:00",0.6507
"2022-04-28 00:00:00",0.6588
"2022-04-29 00:00:00",0.7258
"2022-05-02 00:00:00",0.6418
"2022-05-03 00:00:00",0.7024
"2022-05-04 00:00:00",0.6959
"2022-05-05 00:00:00",0.6523
"2022-05-06 00:00:00",0.6955
"2022-05-09 00:00:00",0.654
"2022-05-10 00:00:00",0.7379
"2022-05-11 00:00:00",0.7749
"2022-05-12 00:00:00",0.7228
"2022-05-13 00:00:00",0.6871
"2022-05-16 00:00:00",0.8112
"2022-05-17 00:00:00",0.742
"2022-05-18 00:00:00",0.7136
"2022-05-19 00:00:00",0.7184
"2022-05-20 00:00:00",0.7462
"2022-05-23 00:00:00",0.7208
"2022-05-24 00:00:00",0.6829
"2022-05-25 00:00:00",0.6754
"2022-05-26 00:00:00",0.6658
"2022-05-27 00:00:00",0.6237
"2022-05-31 00:00:00",0.6961
"2022-06-01 00:00:00",0.6332
"2022-06-02 00:00:00",0.6162
"2022-06-03 00:00:00",0.7324
"2022-06-06 00:00:00",0.7691
"2022-06-07 00:00:00",0.7042
"2022-06-08 00:00:00",0.6254
"2022-06-09 00:00:00",0.6457
"2022-06-10 00:00:00",0.5402
"2022-06-13 00:00:00",0.6774
"2022-06-14 00:00:00",0.6383
"2022-06-15 00:00:00",0.8857
"2022-06-16 00:00:00",0.7256
"2022-06-17 00:00:00",0.8285
"2022-06-21 00:00:00",0.6585
"2022-06-22 00:00:00",0.725
"2022-06-23 00:00:00",0.6412
"2022-06-24 00:00:00",0.5378
"2022-06-27 00:00:00",0.558
"2022-06-28 00:00:00",0.5315
"2022-06-29 00:00:00",0.4617
"2022-06-30 00:00:00",0.4654
"2022-07-01 00:00:00",0.5733
"2022-07-05 00:00:00",0.6074
"2022-07-06 00:00:00",0.6016
"2022-07-07 00:00:00",0.6093
"2022-07-08 00:00:00",0.6936
"2022-07-11 00:00:00",0.746
"2022-07-12 00:00:00",0.6807
"2022-07-13 00:00:00",0.6573
"2022-07-14 00:00:00",0.7038
"2022-07-15 00:00:00",0.7144
"2022-07-18 00:00:00",0.7156
"2022-07-19 00:00:00",0.6937
"2022-07-20 00:00:00",0.6392
"2022-07-21 00:00:00",0.6465
"2022-07-22 00:00:00",0.7088
"2022-07-25 00:00:00",0.5425
"2022-07-26 00:00:00",0.5483
"2022-07-27 00:00:00",0.5442
"2022-07-28 00:00:00",0.6674
"2022-07-29 00:00:00",0.599
"2022-08-01 00:00:00",0.6368
"2022-08-02 00:00:00",0.6489
"2022-08-03 00:00:00",0.6807
"2022-08-04 00:00:00",0.6324
"2022-08-05 00:00:00",0.6204
"2022-08-08 00:00:00",0.6992
"2022-08-09 00:00:00",0.7086
"2022-08-10 00:00:00",0.6866
"2022-08-11 00:00:00",0.5434
"2022-08-12 00:00:00",0.5784
"2022-08-15 00:00:00",0.5955
"2022-08-16 00:00:00",0.5662
"2022-08-17 00:00:00",0.6335
"2022-08-18 00:00:00",0.8093
"2022-08-19 00:00:00",0.6819
"2022-08-22 00:00:00",0.4802
"2022-08-23 00:00:00",0.5234
"2022-08-24 00:00:00",0.5031
"2022-08-25 00:00:00",0.5816
"2022-08-26 00:00:00",0.4646
"2022-08-29 00:00:00",0.4907
"2022-08-30 00:00:00",0.5213
"2022-08-31 00:00:00",0.515
"2022-09-01 00:00:00",0.5759
